Loadlevel,Pdg,DG position,PLoss
0.300000,2610.703574,5,18.495796
0.300000,2681.263131,5,18.560771
0.300000,2751.822687,5,18.628313
0.300000,2822.382243,5,18.698420
0.300000,70.559556,6,17.483738
0.300000,141.119112,6,17.105553
0.300000,211.678668,6,16.764634
0.300000,282.238224,6,16.460926
0.300000,352.797780,6,16.194375
0.300000,423.357336,6,15.964927
0.300000,493.916892,6,15.772527
0.300000,564.476449,6,15.617121
0.300000,635.036005,6,15.498655
0.300000,705.595561,6,15.417075
0.300000,776.155117,6,15.372327
0.300000,846.714673,6,15.364359
0.300000,917.274229,6,15.393115
0.300000,987.833785,6,15.458544
0.300000,1058.393341,6,15.560591
0.300000,1128.952897,6,15.699203
0.300000,1199.512453,6,15.874328
0.300000,1270.072009,6,16.085913
0.300000,1340.631565,6,16.333905
0.300000,1411.191121,6,16.618251
0.300000,1481.750677,6,16.938899
0.300000,1552.310233,6,17.295797
0.300000,1622.869790,6,17.688892
0.300000,1693.429346,6,18.118132
0.300000,1763.988902,6,18.583466
0.300000,1834.548458,6,19.084841
0.300000,1905.108014,6,19.622205
0.300000,1975.667570,6,20.195508
0.300000,2046.227126,6,20.804698
0.300000,2116.786682,6,21.449723
0.300000,2187.346238,6,22.130532
0.300000,2257.905794,6,22.847074
0.300000,2328.465350,6,23.599298
0.300000,2399.024906,6,24.387153
0.300000,2469.584462,6,25.210589
0.300000,2540.144018,6,26.069555
0.300000,2610.703574,6,26.964000
0.300000,2681.263131,6,27.893873
0.300000,2751.822687,6,28.859126
0.300000,2822.382243,6,29.859707
0.300000,70.559556,7,17.081371
0.300000,141.119112,7,16.338053
0.300000,211.678668,7,15.669076
0.300000,282.238224,7,15.074228
0.300000,352.797780,7,14.553294
0.300000,423.357336,7,14.106064
0.300000,493.916892,7,13.732327
0.300000,564.476449,7,13.431874
0.300000,635.036005,7,13.204496
0.300000,705.595561,7,13.049986
0.300000,776.155117,7,12.968137
0.300000,846.714673,7,12.958744
0.300000,917.274229,7,13.021603
0.300000,987.833785,7,13.156509
0.300000,1058.393341,7,13.363260
0.300000,1128.952897,7,13.641655
0.300000,1199.512453,7,13.991492
0.300000,1270.072009,7,14.412572
0.300000,1340.631565,7,14.904697
0.300000,1411.191121,7,15.467667
0.300000,1481.750677,7,16.101287
0.300000,1552.310233,7,16.805360
0.300000,1622.869790,7,17.579690
0.300000,1693.429346,7,18.424085
0.300000,1763.988902,7,19.338349
0.300000,1834.548458,7,20.322291
0.300000,1905.108014,7,21.375719
0.300000,1975.667570,7,22.498443
0.300000,2046.227126,7,23.690272
0.300000,2116.786682,7,24.951018
0.300000,2187.346238,7,26.280492
0.300000,2257.905794,7,27.678507
0.300000,2328.465350,7,29.144877
0.300000,2399.024906,7,30.679416
0.300000,2469.584462,7,32.281939
0.300000,2540.144018,7,33.952264
0.300000,2610.703574,7,35.690205
0.300000,2681.263131,7,37.495582
0.300000,2751.822687,7,39.368213
0.300000,2822.382243,7,41.307917
0.300000,70.559556,8,16.985307
0.300000,141.119112,8,16.155092
0.300000,211.678668,8,15.408329
0.300000,282.238224,8,14.744750
0.300000,352.797780,8,14.164087
0.300000,423.357336,8,13.666077
0.300000,493.916892,8,13.250454
0.300000,564.476449,8,12.916956
0.300000,635.036005,8,12.665321
0.300000,705.595561,8,12.495291
0.300000,776.155117,8,12.406606
0.300000,846.714673,8,12.399009
0.300000,917.274229,8,12.472245
0.300000,987.833785,8,12.626060
0.300000,1058.393341,8,12.860199
0.300000,1128.952897,8,13.174413
0.300000,1199.512453,8,13.568449
0.300000,1270.072009,8,14.042059
0.300000,1340.631565,8,14.594996
0.300000,1411.191121,8,15.227013
0.300000,1481.750677,8,15.937864
0.300000,1552.310233,8,16.727305
0.300000,1622.869790,8,17.595095
0.300000,1693.429346,8,18.540991
0.300000,1763.988902,8,19.564753
0.300000,1834.548458,8,20.666142
0.300000,1905.108014,8,21.844921
0.300000,1975.667570,8,23.100853
0.300000,2046.227126,8,24.433703
0.300000,2116.786682,8,25.843236
0.300000,2187.346238,8,27.329219
0.300000,2257.905794,8,28.891421
0.300000,2328.465350,8,30.529612
0.300000,2399.024906,8,32.243561
0.300000,2469.584462,8,34.033041
0.300000,2540.144018,8,35.897825
0.300000,2610.703574,8,37.837686
0.300000,2681.263131,8,39.852399
0.300000,2751.822687,8,41.941741
0.300000,2822.382243,8,44.105490
0.300000,70.559556,9,16.936285
0.300000,141.119112,9,16.061965
0.300000,211.678668,9,15.275982
0.300000,282.238224,9,14.578035
0.300000,352.797780,9,13.967826
0.300000,423.357336,9,13.445057
0.300000,493.916892,9,13.009435
0.300000,564.476449,9,12.660665
0.300000,635.036005,9,12.398455
0.300000,705.595561,9,12.222516
0.300000,776.155117,9,12.132559
0.300000,846.714673,9,12.128297
0.300000,917.274229,9,12.209444
0.300000,987.833785,9,12.375716
0.300000,1058.393341,9,12.626833
0.300000,1128.952897,9,12.962512
0.300000,1199.512453,9,13.382475
0.300000,1270.072009,9,13.886444
0.300000,1340.631565,9,14.474143
0.300000,1411.191121,9,15.145298
0.300000,1481.750677,9,15.899635
0.300000,1552.310233,9,16.736884
0.300000,1622.869790,9,17.656774
0.300000,1693.429346,9,18.659036
0.300000,1763.988902,9,19.743404
0.300000,1834.548458,9,20.909611
0.300000,1905.108014,9,22.157394
0.300000,1975.667570,9,23.486490
0.300000,2046.227126,9,24.896636
0.300000,2116.786682,9,26.387574
0.300000,2187.346238,9,27.959045
0.300000,2257.905794,9,29.610791
0.300000,2328.465350,9,31.342556
0.300000,2399.024906,9,33.154087
0.300000,2469.584462,9,35.045129
0.300000,2540.144018,9,37.015432
0.300000,2610.703574,9,39.064744
0.300000,2681.263131,9,41.192817
0.300000,2751.822687,9,43.399402
0.300000,2822.382243,9,45.684253
0.300000,70.559556,10,16.726387
0.300000,141.119112,10,15.721576
0.300000,211.678668,10,14.883783
0.300000,282.238224,10,14.211993
0.300000,352.797780,10,13.705200
0.300000,423.357336,10,13.362407
0.300000,493.916892,10,13.182628
0.300000,564.476449,10,13.164889
0.300000,635.036005,10,13.308222
0.300000,705.595561,10,13.611671
0.300000,776.155117,10,14.074290
0.300000,846.714673,10,14.695141
0.300000,917.274229,10,15.473295
0.300000,987.833785,10,16.407834
0.300000,1058.393341,10,17.497846
0.300000,1128.952897,10,18.742432
0.300000,1199.512453,10,20.140697
0.300000,1270.072009,10,21.691758
0.300000,1340.631565,10,23.394741
0.300000,1411.191121,10,25.248776
0.300000,1481.750677,10,27.253007
0.300000,1552.310233,10,29.406582
0.300000,1622.869790,10,31.708659
0.300000,1693.429346,10,34.158403
0.300000,1763.988902,10,36.754988
0.300000,1834.548458,10,39.497595
0.300000,1905.108014,10,42.385411
0.300000,1975.667570,10,45.417635
0.300000,2046.227126,10,48.593468
0.300000,2116.786682,10,51.912123
0.300000,2187.346238,10,55.372818
0.300000,2257.905794,10,58.974778
0.300000,2328.465350,10,62.717235
0.300000,2399.024906,10,66.599430
0.300000,2469.584462,10,70.620609
0.300000,2540.144018,10,74.780025
0.300000,2610.703574,10,79.076938
0.300000,2681.263131,10,83.510615
0.300000,2751.822687,10,88.080329
0.300000,2822.382243,10,92.785359
0.300000,70.559556,11,16.680494
0.300000,141.119112,11,15.648056
0.300000,211.678668,11,14.800676
0.300000,282.238224,11,14.137115
0.300000,352.797780,11,13.656146
0.300000,423.357336,11,13.356557
0.300000,493.916892,11,13.237150
0.300000,564.476449,11,13.296738
0.300000,635.036005,11,13.534149
0.300000,705.595561,11,13.948224
0.300000,776.155117,11,14.537815
0.300000,846.714673,11,15.301788
0.300000,917.274229,11,16.239021
0.300000,987.833785,11,17.348403
0.300000,1058.393341,11,18.628837
0.300000,1128.952897,11,20.079235
0.300000,1199.512453,11,21.698524
0.300000,1270.072009,11,23.485639
0.300000,1340.631565,11,25.439528
0.300000,1411.191121,11,27.559150
0.300000,1481.750677,11,29.843475
0.300000,1552.310233,11,32.291482
0.300000,1622.869790,11,34.902163
0.300000,1693.429346,11,37.674519
0.300000,1763.988902,11,40.607562
0.300000,1834.548458,11,43.700314
0.300000,1905.108014,11,46.951806
0.300000,1975.667570,11,50.361079
0.300000,2046.227126,11,53.927186
0.300000,2116.786682,11,57.649188
0.300000,2187.346238,11,61.526153
0.300000,2257.905794,11,65.557163
0.300000,2328.465350,11,69.741305
0.300000,2399.024906,11,74.077678
0.300000,2469.584462,11,78.565388
0.300000,2540.144018,11,83.203551
0.300000,2610.703574,11,87.991290
0.300000,2681.263131,11,92.927740
0.300000,2751.822687,11,98.012040
0.300000,2822.382243,11,103.243340
0.300000,70.559556,12,16.557275
0.300000,141.119112,12,15.470882
0.300000,211.678668,12,14.637745
0.300000,282.238224,12,14.055580
0.300000,352.797780,12,13.722136
0.300000,423.357336,12,13.635199
0.300000,493.916892,12,13.792585
0.300000,564.476449,12,14.192145
0.300000,635.036005,12,14.831758
0.300000,705.595561,12,15.709337
0.300000,776.155117,12,16.822827
0.300000,846.714673,12,18.170197
0.300000,917.274229,12,19.749452
0.300000,987.833785,12,21.558620
0.300000,1058.393341,12,23.595761
0.300000,1128.952897,12,25.858961
0.300000,1199.512453,12,28.346332
0.300000,1270.072009,12,31.056013
0.300000,1340.631565,12,33.986171
0.300000,1411.191121,12,37.134994
0.300000,1481.750677,12,40.500700
0.300000,1552.310233,12,44.081528
0.300000,1622.869790,12,47.875743
0.300000,1693.429346,12,51.881630
0.300000,1763.988902,12,56.097501
0.300000,1834.548458,12,60.521690
0.300000,1905.108014,12,65.152551
0.300000,1975.667570,12,69.988462
0.300000,2046.227126,12,75.027821
0.300000,2116.786682,12,80.269048
0.300000,2187.346238,12,85.710583
0.300000,2257.905794,12,91.350887
0.300000,2328.465350,12,97.188439
0.300000,2399.024906,12,103.221739
0.300000,2469.584462,12,109.449308
0.300000,2540.144018,12,115.869682
0.300000,2610.703574,12,122.481417
0.300000,2681.263131,12,129.283089
0.300000,2751.822687,12,136.273289
0.300000,2822.382243,12,143.450628
0.300000,70.559556,13,16.461951
0.300000,141.119112,13,15.379986
0.300000,211.678668,13,14.648930
0.300000,282.238224,13,14.264456
0.300000,352.797780,13,14.222327
0.300000,423.357336,13,14.518392
0.300000,493.916892,13,15.148584
0.300000,564.476449,13,16.108918
0.300000,635.036005,13,17.395490
0.300000,705.595561,13,19.004472
0.300000,776.155117,13,20.932111
0.300000,846.714673,13,23.174729
0.300000,917.274229,13,25.728717
0.300000,987.833785,13,28.590537
0.300000,1058.393341,13,31.756718
0.300000,1128.952897,13,35.223853
0.300000,1199.512453,13,38.988603
0.300000,1270.072009,13,43.047686
0.300000,1340.631565,13,47.397885
0.300000,1411.191121,13,52.036040
0.300000,1481.750677,13,56.959049
0.300000,1552.310233,13,62.163866
0.300000,1622.869790,13,67.647500
0.300000,1693.429346,13,73.407013
0.300000,1763.988902,13,79.439518
0.300000,1834.548458,13,85.742182
0.300000,1905.108014,13,92.312218
0.300000,1975.667570,13,99.146889
0.300000,2046.227126,13,106.243505
0.300000,2116.786682,13,113.599420
0.300000,2187.346238,13,121.212037
0.300000,2257.905794,13,129.078800
0.300000,2328.465350,13,137.197195
0.300000,2399.024906,13,145.564751
0.300000,2469.584462,13,154.179040
0.300000,2540.144018,13,163.037669
0.300000,2610.703574,13,172.138289
0.300000,2681.263131,13,181.478586
0.300000,2751.822687,13,191.056284
0.300000,2822.382243,13,200.869143
0.300000,70.559556,14,16.368749
0.300000,141.119112,14,15.294960
0.300000,211.678668,14,14.670647
0.300000,282.238224,14,14.488770
0.300000,352.797780,14,14.742475
0.300000,423.357336,14,15.425084
0.300000,493.916892,14,16.530092
0.300000,564.476449,14,18.051157
0.300000,635.036005,14,19.982099
0.300000,705.595561,14,22.316890
0.300000,776.155117,14,25.049650
0.300000,846.714673,14,28.174645
0.300000,917.274229,14,31.686276
0.300000,987.833785,14,35.579082
0.300000,1058.393341,14,39.847727
0.300000,1128.952897,14,44.487003
0.300000,1199.512453,14,49.491823
0.300000,1270.072009,14,54.857216
0.300000,1340.631565,14,60.578326
0.300000,1411.191121,14,66.650405
0.300000,1481.750677,14,73.068813
0.300000,1552.310233,14,79.829012
0.300000,1622.869790,14,86.926564
0.300000,1693.429346,14,94.357128
0.300000,1763.988902,14,102.116457
0.300000,1834.548458,14,110.200396
0.300000,1905.108014,14,118.604877
0.300000,1975.667570,14,127.325917
0.300000,2046.227126,14,136.359619
0.300000,2116.786682,14,145.702163
0.300000,2187.346238,14,155.349812
0.300000,2257.905794,14,165.298902
0.300000,2328.465350,14,175.545843
0.300000,2399.024906,14,186.087118
0.300000,2469.584462,14,196.919281
0.300000,2540.144018,14,208.038953
0.300000,2610.703574,14,219.442819
0.300000,2681.263131,14,231.127633
0.300000,2751.822687,14,243.090207
0.300000,2822.382243,14,255.327417
0.300000,70.559556,15,16.277869
0.300000,141.119112,15,15.216171
0.300000,211.678668,15,14.703370
0.300000,282.238224,15,14.729034
0.300000,352.797780,15,15.283061
0.300000,423.357336,15,16.355668
0.300000,493.916892,15,17.937371
0.300000,564.476449,15,20.018979
0.300000,635.036005,15,22.591578
0.300000,705.595561,15,25.646518
0.300000,776.155117,15,29.175407
0.300000,846.714673,15,33.170095
0.300000,917.274229,15,37.622668
0.300000,987.833785,15,42.525437
0.300000,1058.393341,15,47.870928
0.300000,1128.952897,15,53.651879
0.300000,1199.512453,15,59.861222
0.300000,1270.072009,15,66.492087
0.300000,1340.631565,15,73.537785
0.300000,1411.191121,15,80.991807
0.300000,1481.750677,15,88.847814
0.300000,1552.310233,15,97.099635
0.300000,1622.869790,15,105.741256
0.300000,1693.429346,15,114.766817
0.300000,1763.988902,15,124.170607
0.300000,1834.548458,15,133.947056
0.300000,1905.108014,15,144.090733
0.300000,1975.667570,15,154.596341
0.300000,2046.227126,15,165.458712
0.300000,2116.786682,15,176.672799
0.300000,2187.346238,15,188.233679
0.300000,2257.905794,15,200.136542
0.300000,2328.465350,15,212.376694
0.300000,2399.024906,15,224.949547
0.300000,2469.584462,15,237.850619
0.300000,2540.144018,15,251.075528
0.300000,2610.703574,15,264.619995
0.300000,2681.263131,15,278.479833
0.300000,2751.822687,15,292.650948
0.300000,2822.382243,15,307.129337
0.300000,70.559556,16,16.260993
0.300000,141.119112,16,15.201584
0.300000,211.678668,16,14.709503
0.300000,282.238224,16,14.773614
0.300000,352.797780,16,15.383149
0.300000,423.357336,16,16.527688
0.300000,493.916892,16,18.197143
0.300000,564.476449,16,20.381743
0.300000,635.036005,16,23.072022
0.300000,705.595561,16,26.258806
0.300000,776.155117,16,29.933198
0.300000,846.714673,16,34.086568
0.300000,917.274229,16,38.710543
0.300000,987.833785,16,43.796993
0.300000,1058.393341,16,49.338025
0.300000,1128.952897,16,55.325973
0.300000,1199.512453,16,61.753384
0.300000,1270.072009,16,68.613018
0.300000,1340.631565,16,75.897831
0.300000,1411.191121,16,83.600974
0.300000,1481.750677,16,91.715783
0.300000,1552.310233,16,100.235772
0.300000,1622.869790,16,109.154628
0.300000,1693.429346,16,118.466201
0.300000,1763.988902,16,128.164502
0.300000,1834.548458,16,138.243694
0.300000,1905.108014,16,148.698092
0.300000,1975.667570,16,159.522149
0.300000,2046.227126,16,170.710460
0.300000,2116.786682,16,182.257750
0.300000,2187.346238,16,194.158875
0.300000,2257.905794,16,206.408814
0.300000,2328.465350,16,219.002666
0.300000,2399.024906,16,231.935648
0.300000,2469.584462,16,245.203086
0.300000,2540.144018,16,258.800418
0.300000,2610.703574,16,272.723184
0.300000,2681.263131,16,286.967028
0.300000,2751.822687,16,301.527693
0.300000,2822.382243,16,316.401014
0.300000,70.559556,17,16.235678
0.300000,141.119112,17,15.187293
0.300000,211.678668,17,14.741112
0.300000,282.238224,17,14.884610
0.300000,352.797780,17,15.605699
0.300000,423.357336,17,16.892706
0.300000,493.916892,17,18.734350
0.300000,564.476449,17,21.119726
0.300000,635.036005,17,24.038288
0.300000,705.595561,17,27.479831
0.300000,776.155117,17,31.434478
0.300000,846.714673,17,35.892663
0.300000,917.274229,17,40.845119
0.300000,987.833785,17,46.282865
0.300000,1058.393341,17,52.197193
0.300000,1128.952897,17,58.579656
0.300000,1199.512453,17,65.422059
0.300000,1270.072009,17,72.716449
0.300000,1340.631565,17,80.455100
0.300000,1411.191121,17,88.630512
0.300000,1481.750677,17,97.235393
0.300000,1552.310233,17,106.262661
0.300000,1622.869790,17,115.705425
0.300000,1693.429346,17,125.556985
0.300000,1763.988902,17,135.810825
0.300000,1834.548458,17,146.460599
0.300000,1905.108014,17,157.500134
0.300000,1975.667570,17,168.923415
0.300000,2046.227126,17,180.724587
0.300000,2116.786682,17,192.897943
0.300000,2187.346238,17,205.437923
0.300000,2257.905794,17,218.339104
0.300000,2328.465350,17,231.596202
0.300000,2399.024906,17,245.204060
0.300000,2469.584462,17,259.157650
0.300000,2540.144018,17,273.452065
0.300000,2610.703574,17,288.082513
0.300000,2681.263131,17,303.044319
0.300000,2751.822687,17,318.332916
0.300000,2822.382243,17,333.943845
0.300000,70.559556,18,16.235464
0.300000,141.119112,18,15.187320
0.300000,211.678668,18,14.741813
0.300000,282.238224,18,14.886402
0.300000,352.797780,18,15.608982
0.300000,423.357336,18,16.897863
0.300000,493.916892,18,18.741750
0.300000,564.476449,18,21.129722
0.300000,635.036005,18,24.051220
0.300000,705.595561,18,27.496026
0.300000,776.155117,18,31.454250
0.300000,846.714673,18,35.916315
0.300000,917.274229,18,40.872942
0.300000,987.833785,18,46.315139
0.300000,1058.393341,18,52.234188
0.300000,1128.952897,18,58.621632
0.300000,1199.512453,18,65.469268
0.300000,1270.072009,18,72.769131
0.300000,1340.631565,18,80.513489
0.300000,1411.191121,18,88.694833
0.300000,1481.750677,18,97.305863
0.300000,1552.310233,18,106.339489
0.300000,1622.869790,18,115.788814
0.300000,1693.429346,18,125.647130
0.300000,1763.988902,18,135.907914
0.300000,1834.548458,18,146.564816
0.300000,1905.108014,18,157.611654
0.300000,1975.667570,18,169.042410
0.300000,2046.227126,18,180.851220
0.300000,2116.786682,18,193.032375
0.300000,2187.346238,18,205.580306
0.300000,2257.905794,18,218.489590
0.300000,2328.465350,18,231.754933
0.300000,2399.024906,18,245.371178
0.300000,2469.584462,18,259.333290
0.300000,2540.144018,18,273.636357
0.300000,2610.703574,18,288.275585
0.300000,2681.263131,18,303.246294
0.300000,2751.822687,18,318.543914
0.300000,2822.382243,18,334.163981
0.300000,70.559556,19,16.227877
0.300000,141.119112,19,15.203517
0.300000,211.678668,19,14.811831
0.300000,282.238224,19,15.039016
0.300000,352.797780,19,15.871771
0.300000,423.357336,19,17.297272
0.300000,493.916892,19,19.303149
0.300000,564.476449,19,21.877462
0.300000,635.036005,19,25.008681
0.300000,705.595561,19,28.685668
0.300000,776.155117,19,32.897658
0.300000,846.714673,19,37.634239
0.300000,917.274229,19,42.885340
0.300000,987.833785,19,48.641213
0.300000,1058.393341,19,54.892420
0.300000,1128.952897,19,61.629818
0.300000,1199.512453,19,68.844546
0.300000,1270.072009,19,76.528016
0.300000,1340.631565,19,84.671898
0.300000,1411.191121,19,93.268110
0.300000,1481.750677,19,102.308808
0.300000,1552.310233,19,111.786378
0.300000,1622.869790,19,121.693425
0.300000,1693.429346,19,132.022763
0.300000,1763.988902,19,142.767408
0.300000,1834.548458,19,153.920573
0.300000,1905.108014,19,165.475654
0.300000,1975.667570,19,177.426230
0.300000,2046.227126,19,189.766050
0.300000,2116.786682,19,202.489032
0.300000,2187.346238,19,215.589252
0.300000,2257.905794,19,229.060942
0.300000,2328.465350,19,242.898482
0.300000,2399.024906,19,257.096395
0.300000,2469.584462,19,271.649343
0.300000,2540.144018,19,286.552121
0.300000,2610.703574,19,301.799654
0.300000,2681.263131,19,317.386991
0.300000,2751.822687,19,333.309300
0.300000,2822.382243,19,349.561866
0.300000,70.559556,20,16.222996
0.300000,141.119112,20,15.213913
0.300000,211.678668,20,14.856772
0.300000,282.238224,20,15.136929
0.300000,352.797780,20,16.040287
0.300000,423.357336,20,17.553273
0.300000,493.916892,20,19.662803
0.300000,564.476449,20,22.356263
0.300000,635.036005,20,25.621486
0.300000,705.595561,20,29.446728
0.300000,776.155117,20,33.820647
0.300000,846.714673,20,38.732286
0.300000,917.274229,20,44.171054
0.300000,987.833785,20,50.126710
0.300000,1058.393341,20,56.589346
0.300000,1128.952897,20,63.549371
0.300000,1199.512453,20,70.997499
0.300000,1270.072009,20,78.924734
0.300000,1340.631565,20,87.322360
0.300000,1411.191121,20,96.181925
0.300000,1481.750677,20,105.495232
0.300000,1552.310233,20,115.254330
0.300000,1622.869790,20,125.451502
0.300000,1693.429346,20,136.079253
0.300000,1763.988902,20,147.130306
0.300000,1834.548458,20,158.597591
0.300000,1905.108014,20,170.474235
0.300000,1975.667570,20,182.753557
0.300000,2046.227126,20,195.429060
0.300000,2116.786682,20,208.494424
0.300000,2187.346238,20,221.943497
0.300000,2257.905794,20,235.770293
0.300000,2328.465350,20,249.968982
0.300000,2399.024906,20,264.533885
0.300000,2469.584462,20,279.459473
0.300000,2540.144018,20,294.740353
0.300000,2610.703574,20,310.371274
0.300000,2681.263131,20,326.347110
0.300000,2751.822687,20,342.662866
0.300000,2822.382243,20,359.313669
0.300000,70.559556,21,16.215207
0.300000,141.119112,21,15.231013
0.300000,211.678668,21,14.929938
0.300000,282.238224,21,15.295925
0.300000,352.797780,21,16.313544
0.300000,423.357336,21,17.967961
0.300000,493.916892,21,20.244904
0.300000,564.476449,21,23.130638
0.300000,635.036005,21,26.611929
0.300000,705.595561,21,30.676028
0.300000,776.155117,21,35.310640
0.300000,846.714673,21,40.503903
0.300000,917.274229,21,46.244370
0.300000,987.833785,21,52.520983
0.300000,1058.393341,21,59.323062
0.300000,1128.952897,21,66.640281
0.300000,1199.512453,21,74.462654
0.300000,1270.072009,21,82.780521
0.300000,1340.631565,21,91.584531
0.300000,1411.191121,21,100.865628
0.300000,1481.750677,21,110.615039
0.300000,1552.310233,21,120.824267
0.300000,1622.869790,21,131.485068
0.300000,1693.429346,21,142.589449
0.300000,1763.988902,21,154.129654
0.300000,1834.548458,21,166.098157
0.300000,1905.108014,21,178.487650
0.300000,1975.667570,21,191.291032
0.300000,2046.227126,21,204.501408
0.300000,2116.786682,21,218.112075
0.300000,2187.346238,21,232.116515
